nKeypointsMaxUser;image_width;parallelismLevel;AspectRatioDenominator;delayRead;delayDisplay;NumeratorFrequency;imgDouble;Schedulability;Energy;Latency;DurationII;Memory;AskedCuts;AskedPrecuts
130;320;4;12;0;0;5;0;true;46792174;1;7385471;8208384;0;0
140;320;4;12;0;0;5;0;true;46955299;1;7413191;8208384;0;0
150;320;4;12;0;0;5;0;true;47064050;1;7431671;8208384;0;0
160;320;4;12;0;0;5;0;true;47227174;1;7459391;8208384;0;0
80;640;4;12;0;0;5;0;true;182711954;1;28543870;307200;0;0
90;640;4;12;0;0;5;0;true;182820701;1;28562350;307200;0;0
100;640;4;12;0;0;5;0;true;182983826;1;28590070;307200;0;0
110;640;4;12;0;0;5;0;true;183092577;1;28608550;307200;0;0
120;640;4;12;0;0;5;0;true;183255701;1;28636270;307200;0;0
130;640;4;12;0;0;5;0;true;183364452;1;28654750;307200;0;0
140;640;4;12;0;0;5;0;true;183527577;1;28682470;307200;0;0
150;640;4;12;0;0;5;0;true;183636328;1;28700950;307200;0;0
160;640;4;12;0;0;5;0;true;183799452;1;28728670;307200;0;0
80;320;5;12;0;0;5;0;true;46139676;1;8931644;8208480;0;0
90;320;5;12;0;0;5;0;true;46275615;1;8951644;8208480;0;0
100;320;5;12;0;0;5;0;true;46411554;1;8971644;8208480;0;0
110;320;5;12;0;0;5;0;true;46547487;1;8991644;8208480;0;0
120;320;5;12;0;0;5;0;true;46683426;1;9011644;8208480;0;0
130;320;5;12;0;0;5;0;true;46819365;1;9031644;8208480;0;0
140;320;5;12;0;0;5;0;true;46955304;1;9051644;8208480;0;0
150;320;5;12;0;0;5;0;true;47091237;1;9071644;8208480;0;0
160;320;5;12;0;0;5;0;true;47227176;1;9091644;8208480;0;0
80;640;5;12;0;0;5;0;true;182711966;1;35246477;307200;0;0
90;640;5;12;0;0;5;0;true;182847905;1;35266477;307200;0;0
100;640;5;12;0;0;5;0;true;182983844;1;35286477;307200;0;0
110;640;5;12;0;0;5;0;true;183119777;1;35306477;307200;0;0
120;640;5;12;0;0;5;0;true;183255716;1;35326477;307200;0;0
130;640;5;12;0;0;5;0;true;183391655;1;35346477;307200;0;0
140;640;5;12;0;0;5;0;true;183527594;1;35366477;307200;0;0
150;640;5;12;0;0;5;0;true;183663527;1;35386477;307200;0;0
160;640;5;12;0;0;5;0;true;183799466;1;35406477;307200;0;0
80;320;10;12;0;0;5;0;true;46139696;1;7575354;76800;0;0
90;320;10;12;0;0;5;0;true;46275630;1;7594554;76800;0;0
100;320;10;12;0;0;5;0;true;46411574;1;7626954;76800;0;0
110;320;10;12;0;0;5;0;true;46547507;1;7659354;76800;0;0
120;320;10;12;0;0;5;0;true;46683451;1;7691754;76800;0;0
130;320;10;12;0;0;5;0;true;46819385;1;7724154;76800;0;0
140;320;10;12;0;0;5;0;true;46955319;1;7744954;76800;0;0
150;320;10;12;0;0;5;0;true;47091262;1;7764954;76800;0;0
160;320;10;12;0;0;5;0;true;47227196;1;7784954;76800;0;0
80;640;10;12;0;0;5;0;true;182712006;1;29970114;76800;0;0
90;640;10;12;0;0;5;0;true;182847940;1;29983914;76800;0;0
100;640;10;12;0;0;5;0;true;182983884;1;29997714;76800;0;0
110;640;10;12;0;0;5;0;true;183119817;1;30011514;76800;0;0
120;640;10;12;0;0;5;0;true;183255761;1;30025314;76800;0;0
130;640;10;12;0;0;5;0;true;183391695;1;30039114;76800;0;0
140;640;10;12;0;0;5;0;true;183527629;1;30052914;76800;0;0
150;640;10;12;0;0;5;0;true;183663572;1;30066714;76800;0;0
160;640;10;12;0;0;5;0;true;183799506;1;30080514;76800;0;0
80;320;1;9;1;0;5;0;true;34610866;2;15130211;403200;0;0
90;320;1;9;1;0;5;0;true;34746804;2;15199811;403200;0;0
100;320;1;9;1;0;5;0;true;34882742;2;15269411;403200;0;0
110;320;1;9;1;0;5;0;true;35018678;2;15339011;403200;0;0
120;320;1;9;1;0;5;0;true;35154616;2;15408611;403200;0;0
130;320;1;9;1;0;5;0;true;35290554;2;15478211;403200;0;0
140;320;1;9;1;0;5;0;true;35426492;2;15547811;403200;0;0
150;320;1;9;1;0;5;0;true;35562428;2;15617411;403200;0;0
160;320;1;9;1;0;5;0;true;35698366;2;15687011;403200;0;0
80;640;1;9;1;0;5;0;true;136242031;2;58847717;32;0;0
90;640;1;9;1;0;5;0;true;136377969;2;58917317;32;0;0
100;640;1;9;1;0;5;0;true;136513907;2;58986917;32;0;0
110;640;1;9;1;0;5;0;true;136649843;2;59056517;32;0;0
120;640;1;9;1;0;5;0;true;136785781;2;59126117;32;0;0
130;640;1;9;1;0;5;0;true;136921719;2;59195717;32;0;0
140;640;1;9;1;0;5;0;true;137057657;2;59265317;32;0;0
150;640;1;9;1;0;5;0;true;137193593;2;59334917;32;0;0
160;640;1;9;1;0;5;0;true;137329531;2;59404517;32;0;0
80;320;2;9;1;0;5;0;true;34610877;2;8105982;14400;0;0
90;320;2;9;1;0;5;0;true;34746815;2;8144582;14400;0;0
100;320;2;9;1;0;5;0;true;34882753;2;8183182;14400;0;0
110;320;2;9;1;0;5;0;true;35018690;2;8221782;14400;0;0
120;320;2;9;1;0;5;0;true;35154628;2;8260382;14400;0;0
130;320;2;9;1;0;5;0;true;35290564;2;8298982;14400;0;0
140;320;2;9;1;0;5;0;true;35426502;2;8337582;14400;0;0
150;320;2;9;1;0;5;0;true;35562439;2;8376182;14400;0;0
160;320;2;9;1;0;5;0;true;35698377;2;8414782;14400;0;0
80;640;2;9;1;0;5;0;true;136242025;2;31494743;57600;0;0
90;640;2;9;1;0;5;0;true;136377963;2;31533343;57600;0;0
100;640;2;9;1;0;5;0;true;136513901;2;31571943;57600;0;0
110;640;2;9;1;0;5;0;true;136649838;2;31610543;57600;0;0
120;640;2;9;1;0;5;0;true;136785776;2;31649143;57600;0;0
130;640;2;9;1;0;5;0;true;136921712;2;31687743;57600;0;0
140;640;2;9;1;0;5;0;true;137057650;2;31726343;57600;0;0
150;640;2;9;1;0;5;0;true;137193587;2;31764943;57600;0;0
160;640;2;9;1;0;5;0;true;137329525;2;31803543;57600;0;0
80;320;4;9;1;0;5;0;true;34610883;2;5408552;14400;0;0
90;320;4;9;1;0;5;0;true;34719630;2;5427032;14400;0;0
100;320;4;9;1;0;5;0;true;34882755;2;5454752;14400;0;0
110;320;4;9;1;0;5;0;true;34991506;2;5473232;14400;0;0
120;320;4;9;1;0;5;0;true;35154630;2;5500952;14400;0;0
130;320;4;9;1;0;5;0;true;35263381;2;5519432;14400;0;0
140;320;4;9;1;0;5;0;true;35426506;2;5547152;14400;0;0
150;320;4;9;1;0;5;0;true;35535257;2;5565632;14400;0;0
160;320;4;9;1;0;5;0;true;35698381;2;5593352;14400;0;0
80;640;4;9;1;0;5;0;true;136242011;2;21077005;230400;0;0
90;640;4;9;1;0;5;0;true;136350758;2;21095485;230400;0;0
100;640;4;9;1;0;5;0;true;136513883;2;21123205;230400;0;0
110;640;4;9;1;0;5;0;true;136622634;2;21141685;230400;0;0
120;640;4;9;1;0;5;0;true;136785758;2;21169405;230400;0;0
130;640;4;9;1;0;5;0;true;136894509;2;21187885;230400;0;0
140;640;4;9;1;0;5;0;true;137057634;2;21215605;230400;0;0
150;640;4;9;1;0;5;0;true;137166385;2;21234085;230400;0;0
160;640;4;9;1;0;5;0;true;137329509;2;21261805;230400;0;0
80;320;5;9;1;0;5;0;true;34610848;2;6601937;14400;0;0
90;320;5;9;1;0;5;0;true;34746787;2;6621937;14400;0;0
100;320;5;9;1;0;5;0;true;34882726;2;6641937;14400;0;0
110;320;5;9;1;0;5;0;true;35018659;2;6661937;14400;0;0
120;320;5;9;1;0;5;0;true;35154598;2;6681937;14400;0;0
130;320;5;9;1;0;5;0;true;35290537;2;6701937;14400;0;0
140;320;5;9;1;0;5;0;true;35426476;2;6721937;14400;0;0
150;320;5;9;1;0;5;0;true;35562409;2;6741937;14400;0;0
160;320;5;9;1;0;5;0;true;35698348;2;6761937;14400;0;0
80;640;5;9;1;0;5;0;true;136242032;2;25924960;57600;0;0
90;640;5;9;1;0;5;0;true;136377971;2;25944960;57600;0;0
100;640;5;9;1;0;5;0;true;136513910;2;25964960;57600;0;0
110;640;5;9;1;0;5;0;true;136649843;2;25984960;57600;0;0
120;640;5;9;1;0;5;0;true;136785782;2;26004960;57600;0;0
130;640;5;9;1;0;5;0;true;136921721;2;26024960;57600;0;0
140;640;5;9;1;0;5;0;true;137057660;2;26044960;57600;0;0
150;640;5;9;1;0;5;0;true;137193593;2;26064960;57600;0;0
160;640;5;9;1;0;5;0;true;137329532;2;26084960;57600;0;0
80;320;10;9;1;0;5;0;true;34610883;2;5626769;6289440;0;0
90;320;10;9;1;0;5;0;true;34746817;2;5659169;6289440;0;0
100;320;10;9;1;0;5;0;true;34882761;2;5689069;172800;0;0
110;320;10;9;1;0;5;0;true;35018694;2;5709069;172800;0;0
120;320;10;9;1;0;5;0;true;35154638;2;5729069;172800;0;0
130;320;10;9;1;0;5;0;true;35290572;2;5749069;172800;0;0
140;320;10;9;1;0;5;0;true;35426506;2;5769069;172800;0;0
150;320;10;9;1;0;5;0;true;35562449;2;5789069;172800;0;0
160;320;10;9;1;0;5;0;true;35698383;2;5809069;172800;0;0
80;640;10;9;1;0;5;0;true;136242057;2;22066587;25395360;0;0
90;640;10;9;1;0;5;0;true;136377991;2;22080387;25395360;0;0
100;640;10;9;1;0;5;0;true;136513935;2;22094187;25395360;0;0
110;640;10;9;1;0;5;0;true;136649868;2;22107987;25395360;0;0
120;640;10;9;1;0;5;0;true;136785812;2;22121787;25395360;0;0
130;640;10;9;1;0;5;0;true;136921746;2;22135587;25395360;0;0
140;640;10;9;1;0;5;0;true;137057680;2;22149387;25395360;0;0
150;640;10;9;1;0;5;0;true;137193623;2;22163187;25395360;0;0
160;640;10;9;1;0;5;0;true;137329557;2;22176987;25395360;0;0
80;320;1;12;1;0;5;0;true;46139690;2;19987712;32;0;0
90;320;1;12;1;0;5;0;true;46275628;2;20057312;32;0;0
100;320;1;12;1;0;5;0;true;46411566;2;20126912;32;0;0
110;320;1;12;1;0;5;0;true;46547502;2;20196512;32;0;0
120;320;1;12;1;0;5;0;true;46683440;2;20266112;32;0;0
130;320;1;12;1;0;5;0;true;46819378;2;20335712;32;0;0
140;320;1;12;1;0;5;0;true;46955316;2;20405312;32;0;0
150;320;1;12;1;0;5;0;true;47091252;2;20474912;32;0;0
160;320;1;12;1;0;5;0;true;47227190;2;20544512;32;0;0
80;640;1;12;1;0;5;0;true;182711952;2;78277719;2150400;0;0
90;640;1;12;1;0;5;0;true;182847890;2;78347319;2150400;0;0
100;640;1;12;1;0;5;0;true;182983828;2;78416919;2150400;0;0
110;640;1;12;1;0;5;0;true;183119764;2;78486519;2150400;0;0
120;640;1;12;1;0;5;0;true;183255702;2;78556119;2150400;0;0
130;640;1;12;1;0;5;0;true;183391640;2;78625719;2150400;0;0
140;640;1;12;1;0;5;0;true;183527578;2;78695319;2150400;0;0
150;640;1;12;1;0;5;0;true;183663514;2;78764919;2150400;0;0
160;640;1;12;1;0;5;0;true;183799452;2;78834519;2150400;0;0
80;320;2;12;1;0;5;0;true;46139688;2;10704734;19200;0;0
90;320;2;12;1;0;5;0;true;46275626;2;10743334;19200;0;0
100;320;2;12;1;0;5;0;true;46411564;2;10781934;19200;0;0
110;320;2;12;1;0;5;0;true;46547501;2;10820534;19200;0;0
120;320;2;12;1;0;5;0;true;46683439;2;10859134;19200;0;0
130;320;2;12;1;0;5;0;true;46819375;2;10897734;19200;0;0
140;320;2;12;1;0;5;0;true;46955313;2;10936334;19200;0;0
150;320;2;12;1;0;5;0;true;47091250;2;10974934;19200;0;0
160;320;2;12;1;0;5;0;true;47227188;2;11013534;19200;0;0
80;640;2;12;1;0;5;0;true;182711960;2;41889747;76800;0;0
90;640;2;12;1;0;5;0;true;182847898;2;41928347;76800;0;0
100;640;2;12;1;0;5;0;true;182983836;2;41966947;76800;0;0
110;640;2;12;1;0;5;0;true;183119773;2;42005547;76800;0;0
120;640;2;12;1;0;5;0;true;183255711;2;42044147;76800;0;0
130;640;2;12;1;0;5;0;true;183391647;2;42082747;76800;0;0
140;640;2;12;1;0;5;0;true;183527585;2;42121347;76800;0;0
150;640;2;12;1;0;5;0;true;183663522;2;42159947;76800;0;0
160;640;2;12;1;0;5;0;true;183799460;2;42198547;76800;0;0
80;320;4;12;1;0;5;0;true;46139676;2;7149487;76800;0;0
90;320;4;12;1;0;5;0;true;46248423;2;7167967;76800;0;0
100;320;4;12;1;0;5;0;true;46411548;2;7195687;76800;0;0
110;320;4;12;1;0;5;0;true;46520299;2;7214167;76800;0;0
120;320;4;12;1;0;5;0;true;46683423;2;7241887;76800;0;0
130;320;4;12;1;0;5;0;true;46792174;2;7260367;76800;0;0
140;320;4;12;1;0;5;0;true;46955299;2;7288087;76800;0;0
150;320;4;12;1;0;5;0;true;47064050;2;7306567;76800;0;0
160;320;4;12;1;0;5;0;true;47227174;2;7334287;76800;0;0
80;640;4;12;1;0;5;0;true;182711954;2;28280763;76800;0;0
90;640;4;12;1;0;5;0;true;182820701;2;28299243;76800;0;0
100;640;4;12;1;0;5;0;true;182983826;2;28326963;76800;0;0
110;640;4;12;1;0;5;0;true;183092577;2;28345443;76800;0;0
120;640;4;12;1;0;5;0;true;183255701;2;28373163;76800;0;0
130;640;4;12;1;0;5;0;true;183364452;2;28391643;76800;0;0
140;640;4;12;1;0;5;0;true;183527577;2;28419363;76800;0;0
150;640;4;12;1;0;5;0;true;183636328;2;28437843;76800;0;0
160;640;4;12;1;0;5;0;true;183799452;2;28465563;76800;0;0
80;320;5;12;1;0;5;0;true;46139676;2;8748940;19200;0;0
90;320;5;12;1;0;5;0;true;46275615;2;8768940;19200;0;0
100;320;5;12;1;0;5;0;true;46411554;2;8788940;19200;0;0
110;320;5;12;1;0;5;0;true;46547487;2;8808940;19200;0;0
120;320;5;12;1;0;5;0;true;46683426;2;8828940;19200;0;0
130;320;5;12;1;0;5;0;true;46819365;2;8848940;19200;0;0
140;320;5;12;1;0;5;0;true;46955304;2;8868940;249600;0;0
150;320;5;12;1;0;5;0;true;47091237;2;8888940;249600;0;0
160;320;5;12;1;0;5;0;true;47227176;2;8908940;249600;0;0
80;640;5;12;1;0;5;0;true;182711966;2;34512970;76800;0;0
90;640;5;12;1;0;5;0;true;182847905;2;34532970;76800;0;0
100;640;5;12;1;0;5;0;true;182983844;2;34552970;76800;0;0
110;640;5;12;1;0;5;0;true;183119777;2;34572970;76800;0;0
120;640;5;12;1;0;5;0;true;183255716;2;34592970;76800;0;0
130;640;5;12;1;0;5;0;true;183391655;2;34612970;76800;0;0
140;640;5;12;1;0;5;0;true;183527594;2;34632970;76800;0;0
150;640;5;12;1;0;5;0;true;183663527;2;34652970;76800;0;0
160;640;5;12;1;0;5;0;true;183799466;2;34672970;76800;0;0
80;320;10;12;1;0;5;0;true;46139696;2;7429149;230400;0;0
90;320;10;12;1;0;5;0;true;46275630;2;7448349;8465760;0;0
100;320;10;12;1;0;5;0;true;46411574;2;7480749;8465760;0;0
110;320;10;12;1;0;5;0;true;46547507;2;7513149;8465760;0;0
120;320;10;12;1;0;5;0;true;46683451;2;7545549;8465760;0;0
130;320;10;12;1;0;5;0;true;46819385;2;7577949;8465760;0;0
140;320;10;12;1;0;5;0;true;46955319;2;7598749;230400;0;0
150;320;10;12;1;0;5;0;true;47091262;2;7618749;230400;0;0
160;320;10;12;1;0;5;0;true;47227196;2;7638749;230400;0;0
80;640;10;12;1;0;5;0;true;182712006;2;29385308;33940320;0;0
90;640;10;12;1;0;5;0;true;182847940;2;29399108;33940320;0;0
100;640;10;12;1;0;5;0;true;182983884;2;29412908;33940320;0;0
110;640;10;12;1;0;5;0;true;183119817;2;29426708;33940320;0;0
120;640;10;12;1;0;5;0;true;183255761;2;29440508;33940320;0;0
130;640;10;12;1;0;5;0;true;183391695;2;29454308;33940320;0;0
140;640;10;12;1;0;5;0;true;183527629;2;29468108;33940320;0;0
150;640;10;12;1;0;5;0;true;183663572;2;29481908;33940320;0;0
160;640;10;12;1;0;5;0;true;183799506;2;29495708;33940320;0;0
80;320;1;9;0;1;5;0;true;34610866;2;15200933;1512032;0;0
90;320;1;9;0;1;5;0;true;34746804;2;15263173;1512032;0;0
100;320;1;9;0;1;5;0;true;34882742;2;15325413;1512032;0;0
110;320;1;9;0;1;5;0;true;35018678;2;15387653;1512032;0;0
120;320;1;9;0;1;5;0;true;35154616;2;15449893;1512032;0;0
130;320;1;9;0;1;5;0;true;35290554;2;15512133;1512032;0;0
140;320;1;9;0;1;5;0;true;35426492;2;15574373;1512032;0;0
150;320;1;9;0;1;5;0;true;35562428;2;15636613;1512032;0;0
160;320;1;9;0;1;5;0;true;35698366;2;15698853;1512032;0;0
80;640;1;9;0;1;5;0;true;136242031;2;59309940;6120000;0;0
90;640;1;9;0;1;5;0;true;136377969;2;59372180;741244;0;0
100;640;1;9;0;1;5;0;true;136513907;2;59434420;746804;0;0
110;640;1;9;0;1;5;0;true;136649843;2;59496660;752364;0;0
120;640;1;9;0;1;5;0;true;136785781;2;59558900;757924;0;0
130;640;1;9;0;1;5;0;true;136921719;2;59621140;821084;0;0
140;640;1;9;0;1;5;0;true;137057657;2;59683380;826644;0;0
150;640;1;9;0;1;5;0;true;137193593;2;59745620;832204;0;0
160;640;1;9;0;1;5;0;true;137329531;2;59807860;837764;0;0
80;320;2;9;0;1;5;0;true;34610877;2;8032707;6105792;0;0
90;320;2;9;0;1;5;0;true;34746815;2;8063947;6105792;0;0
100;320;2;9;0;1;5;0;true;34882753;2;8095187;6105792;0;0
110;320;2;9;0;1;5;0;true;35018690;2;8126427;6105792;0;0
120;320;2;9;0;1;5;0;true;35154628;2;8157667;28800;0;0
130;320;2;9;0;1;5;0;true;35290564;2;8188907;28800;0;0
140;320;2;9;0;1;5;0;true;35426502;2;8220147;77844;0;0
150;320;2;9;0;1;5;0;true;35562439;2;8251387;57600;0;0
160;320;2;9;0;1;5;0;true;35698377;2;8282627;57600;0;0
80;640;2;9;0;1;5;0;true;136242025;2;31380969;793284;0;0
90;640;2;9;0;1;5;0;true;136377963;2;31412209;798844;0;0
100;640;2;9;0;1;5;0;true;136513901;2;31443449;804404;0;0
110;640;2;9;0;1;5;0;true;136649838;2;31474689;809964;0;0
120;640;2;9;0;1;5;0;true;136785776;2;31505929;815524;0;0
130;640;2;9;0;1;5;0;true;136921712;2;31537169;57600;0;0
140;640;2;9;0;1;5;0;true;137057650;2;31568409;57600;0;0
150;640;2;9;0;1;5;0;true;137193587;2;31599649;57600;0;0
160;640;2;9;0;1;5;0;true;137329525;2;31630889;57600;0;0
80;320;4;9;0;1;5;0;true;34610883;2;5263277;44484;0;0
90;320;4;9;0;1;5;0;true;34719630;2;5275869;48932;0;0
100;320;4;9;0;1;5;0;true;34882755;2;5294757;55604;0;0
110;320;4;9;0;1;5;0;true;34991506;2;5307349;60052;0;0
120;320;4;9;0;1;5;0;true;35154630;2;5326237;57600;0;0
130;320;4;9;0;1;5;0;true;35263381;2;5338829;57600;0;0
140;320;4;9;0;1;5;0;true;35426506;2;5357717;14400;0;0
150;320;4;9;0;1;5;0;true;35535257;2;5370309;14400;0;0
160;320;4;9;0;1;5;0;true;35698381;2;5389197;14400;0;0
80;640;4;9;0;1;5;0;true;136242011;2;20675231;230400;0;0
90;640;4;9;0;1;5;0;true;136350758;2;20687823;230400;0;0
100;640;4;9;0;1;5;0;true;136513883;2;20706711;230400;0;0
110;640;4;9;0;1;5;0;true;136622634;2;20719303;230400;0;0
120;640;4;9;0;1;5;0;true;136785758;2;20738191;230400;0;0
130;640;4;9;0;1;5;0;true;136894509;2;20750783;762372;0;0
140;640;4;9;0;1;5;0;true;137057634;2;20769671;769044;0;0
150;640;4;9;0;1;5;0;true;137166385;2;20782263;773492;0;0
160;640;4;9;0;1;5;0;true;137329509;2;20801151;780164;0;0
80;320;5;9;0;1;5;0;true;34610848;2;6499862;44484;0;0
90;320;5;9;0;1;5;0;true;34746787;2;6512502;50044;0;0
100;320;5;9;0;1;5;0;true;34882726;2;6525142;6336480;0;0
110;320;5;9;0;1;5;0;true;35018659;2;6537782;233964;0;0
120;320;5;9;0;1;5;0;true;35154598;2;6550422;239524;0;0
130;320;5;9;0;1;5;0;true;35290537;2;6563062;245084;0;0
140;320;5;9;0;1;5;0;true;35426476;2;6575702;250644;0;0
150;320;5;9;0;1;5;0;true;35562409;2;6588342;5803680;0;0
160;320;5;9;0;1;5;0;true;35698348;2;6600982;5803680;0;0
80;640;5;9;0;1;5;0;true;136242032;2;25695986;735684;0;0
90;640;5;9;0;1;5;0;true;136377971;2;25708626;741244;0;0
100;640;5;9;0;1;5;0;true;136513910;2;25721266;746804;0;0
110;640;5;9;0;1;5;0;true;136649843;2;25733906;752364;0;0
120;640;5;9;0;1;5;0;true;136785782;2;25746546;757924;0;0
130;640;5;9;0;1;5;0;true;136921721;2;25759186;72284;0;0
140;640;5;9;0;1;5;0;true;137057660;2;25771826;77844;0;0
150;640;5;9;0;1;5;0;true;137193593;2;25784466;83404;0;0
160;640;5;9;0;1;5;0;true;137329532;2;25797106;88964;0;0
80;320;10;9;0;1;5;0;true;34610883;2;5493800;6059040;0;0
90;320;10;9;0;1;5;0;true;34746817;2;5526200;6149760;0;0
100;320;10;9;0;1;5;0;true;34882761;2;5549624;6149760;0;0
110;320;10;9;0;1;5;0;true;35018694;2;5562264;14400;0;0
120;320;10;9;0;1;5;0;true;35154638;2;5574904;14400;0;0
130;320;10;9;0;1;5;0;true;35290572;2;5583045;72284;0;0
140;320;10;9;0;1;5;0;true;35426506;2;5595685;77844;0;0
150;320;10;9;0;1;5;0;true;35562449;2;5608324;6092160;0;0
160;320;10;9;0;1;5;0;true;35698383;2;5620965;88964;0;0
80;640;10;9;0;1;5;0;true;136242057;2;21726313;57600;0;0
90;640;10;9;0;1;5;0;true;136377991;2;21732753;57600;0;0
100;640;10;9;0;1;5;0;true;136513935;2;21739193;57600;0;0
110;640;10;9;0;1;5;0;true;136649868;2;21745633;57600;0;0
120;640;10;9;0;1;5;0;true;136785812;2;21752073;57600;0;0
130;640;10;9;0;1;5;0;true;136921746;2;21758514;57600;0;0
140;640;10;9;0;1;5;0;true;137057680;2;21764954;57600;0;0
150;640;10;9;0;1;5;0;true;137193623;2;21771394;57600;0;0
160;640;10;9;0;1;5;0;true;137329557;2;21777834;57600;0;0
80;320;1;12;0;1;5;0;true;46139690;2;20101934;294084;0;0
90;320;1;12;0;1;5;0;true;46275628;2;20164174;299644;0;0
100;320;1;12;0;1;5;0;true;46411566;2;20226414;305204;0;0
110;320;1;12;0;1;5;0;true;46547502;2;20288654;310764;0;0
120;320;1;12;0;1;5;0;true;46683440;2;20350894;316324;0;0
130;320;1;12;0;1;5;0;true;46819378;2;20413134;321884;0;0
140;320;1;12;0;1;5;0;true;46955316;2;20475374;327444;0;0
150;320;1;12;0;1;5;0;true;47091252;2;20537614;333004;0;0
160;320;1;12;0;1;5;0;true;47227190;2;20599854;338564;0;0
80;640;1;12;0;1;5;0;true;182711952;2;78913943;8184000;0;0
